Order_ID,Order_Date,Customer_ID,Customer_Email,Product_ID,Product_Name,Category,Region,Sales_Channel,Sales_Representative,Quantity,Unit_Price,Unit_Cost,Discount_Rate,Payment_Method,Order_Status
ORD-10174,2025-11-12,C1033,client56@example.com,P1008,Standing Desk,Furniture,North,Marketplace,Ioana Pavel,1,1450.0,1030.0,0,Online Wallet,Completed
ORD-10175,2025-05-28,C1007,client62@example.com,P1002,Wireless Mouse,Accessories,East,Marketplace,Ioana Pavel,4,85.0,44.0,0.05,Online Wallet,Completed
ORD-10176,2025-02-26,C1003,client162@example.com,P1002,Wireless Mouse,Accessories,West,Marketplace,Maria Ionescu,8,85.0,44.0,0.15,Bank Transfer,Returned
ORD-10177,2025-08-08,C1031,client147@example.com,P1005,24-inch Monitor,Electronics,East,Online,Andrei Pop,1,720.0,510.0,0.15,Cash,Completed
ORD-10178,2025-09-27,C1071,client6@example.com,P1002,Wireless Mouse,Accessories,East,Store,Andrei Pop,9,85.0,44.0,0.15,Online Wallet,Returned
ORD-10179,2025-05-10,C1101,client18@example.com,P1006,27-inch Monitor,Electronics,South,Online,Andrei Pop,12,1090.0,790.0,0,Cash,Completed
ORD-10180,2025-01-23,C1105,client165@example.com,P1003,Mechanical Keyboard,Accessories,North,Marketplace,Mihai Radu,6,265.0,155.0,0.15,Online Wallet,Completed
ORD-10181,2025-03-11,C1005,client76@example.com,P1003,Mechanical Keyboard,Accessories,North,Online,Maria Ionescu,2,265.0,155.0,0.2,Card,Completed
ORD-10182,2025-06-08,C1061,client65@example.com,P1006,27-inch Monitor,Electronics,Bucharest,Marketplace,Maria Ionescu,9,1090.0,790.0,0.1,Cash,Returned
ORD-10183,2025-01-25,C1016,client95@example.com,P1006,27-inch Monitor,Electronics,East,Store,Mihai Radu,11,1090.0,790.0,0.05,Online Wallet,Completed
ORD-10184,2025-04-06,C1048,client133@example.com,P1006,27-inch Monitor,Electronics,South,Online,Mihai Radu,8,1090.0,790.0,0.2,Card,Completed
ORD-10185,2025-11-05,C1042,client27@example.com,P1007,Office Chair,Furniture,Bucharest,Store,Elena Stan,3,840.0,590.0,0.15,Cash,Completed
ORD-10186,2025-11-05,C1089,client114@example.com,P1008,Standing Desk,Furniture,South,Store,Andrei Pop,12,1450.0,1030.0,0.1,Cash,Completed
ORD-10187,2025-08-11,C1010,client172@example.com,P1010,Headset,Electronics,East,Store,Ioana Pavel,5,195.0,105.0,0.2,Bank Transfer,Completed
ORD-10188,2025-03-15,C1005,client33@example.com,P1001,Laptop Stand,Accessories,Bucharest,Online,Elena Stan,10,95.0,52.0,0.2,Cash,Completed
ORD-10189,2025-10-18,C1087,client116@example.com,P1007,Office Chair,Furniture,South,Store,Mihai Radu,1,840.0,590.0,0.15,Card,Completed
ORD-10190,2025-03-12,C1041,client167@example.com,P1010,Headset,Electronics,South,Online,Andrei Pop,9,195.0,105.0,0.05,Card,Completed
ORD-10191,2025-09-13,C1016,client68@example.com,P1003,Mechanical Keyboard,Accessories,South,Marketplace,Mihai Radu,9,265.0,155.0,0.1,Bank Transfer,Returned
ORD-10192,2025-05-27,C1016,client35@example.com,P1010,Headset,Electronics,Bucharest,Store,Maria Ionescu,12,195.0,105.0,0.1,Online Wallet,Completed
ORD-10193,2025-12-16,C1091,client17@example.com,P1002,Wireless Mouse,Accessories,West,Marketplace,Elena Stan,6,85.0,44.0,0.2,Cash,Completed
ORD-10194,2025-12-31,C1023,client93@example.com,P1003,Mechanical Keyboard,Accessories,West,Online,Andrei Pop,12,265.0,155.0,0.2,Bank Transfer,Cancelled
ORD-10195,2025-05-02,C1071,client147@example.com,P1003,Mechanical Keyboard,Accessories,South,Store,Ioana Pavel,8,265.0,155.0,0,Bank Transfer,Completed
ORD-10196,2025-02-14,C1092,client123@example.com,P1010,Headset,Electronics,West,Store,Mihai Radu,2,195.0,105.0,0.05,Card,Completed
ORD-10197,2025-06-12,C1060,client175@example.com,P1003,Mechanical Keyboard,Accessories,West,Store,Maria Ionescu,11,265.0,155.0,0,Bank Transfer,Completed
ORD-10198,2025-08-10,C1067,client40@example.com,P1003,Mechanical Keyboard,Accessories,South,Online,Maria Ionescu,9,265.0,155.0,0,Cash,Completed
ORD-10199,2025-06-27,C1033,client51@example.com,P1004,USB-C Hub,Accessories,West,Store,Maria Ionescu,9,175.0,98.0,0.05,Cash,Completed
ORD-10200,2025-10-01,C1022,client152@example.com,P1010,Headset,Electronics,West,Online,Maria Ionescu,2,195.0,105.0,0.15,Cash,Cancelled
ORD-10201,2025-01-22,C1122,client165@example.com,P1010,Headset,Electronics,West,Store,Maria Ionescu,1,195.0,105.0,0,Online Wallet,Completed
ORD-10201,2025-01-22,C1122,client165@example.com,P1010,Headset,Electronics,West,Store,Maria Ionescu,1,195.0,105.0,0,Online Wallet,Completed
ORD-10203,2025-08-21,C1021,client113@example.com,P1005,24-inch Monitor,Electronics,East,Store,Mihai Radu,2,720.0,510.0,0.2,Bank Transfer,Completed
ORD-10204,2025-11-07,C1041,client89@example.com,P1006,27-inch Monitor,Electronics,East,Online,Elena Stan,3,1090.0,790.0,0.05,Card,Cancelled
ORD-10205,2025-05-04,C1058,client64@example.com,P1006,27-inch Monitor,Electronics,North,Online,Andrei Pop,8,1090.0,790.0,0,Cash,Completed
ORD-10206,2025-11-12,C1105,client84@example.com,P1007,Office Chair,Furniture,West,Marketplace,Elena Stan,7,840.0,590.0,0,Bank Transfer,Completed
ORD-10207,2025-09-13,C1113,client79@example.com,P1003,Mechanical Keyboard,Accessories,East,Online,Andrei Pop,9,265.0,155.0,0.1,Online Wallet,Completed
ORD-10208,2025-08-23,C1046,client13@example.com,P1009,Webcam,Electronics,Bucharest,Store,Mihai Radu,4,230.0,132.0,0,Online Wallet,Returned
ORD-10209,2025-10-02,C1018,client68@example.com,P1005,24-inch Monitor,Electronics,South,Store,Elena Stan,1,720.0,510.0,0,Card,Completed
ORD-10210,2025-01-27,C1047,client142@example.com,P1007,Office Chair,Furniture,South,Online,Mihai Radu,10,840.0,590.0,0.15,Online Wallet,Completed
ORD-10211,2025-05-24,C1016,client33@example.com,P1009,Webcam,Electronics,Bucharest,Store,Elena Stan,10,230.0,132.0,0.2,Cash,Returned
ORD-10212,2025-07-07,C1066,client103@example.com,P1009,Webcam,Electronics,West,Online,Andrei Pop,3,230.0,132.0,0,Card,Returned
ORD-10213,2025-06-20,C1020,client156@example.com,P1003,Mechanical Keyboard,Accessories,West,Online,Elena Stan,8,265.0,155.0,0.15,Cash,Completed
ORD-10214,2025-07-21,C1076,client87@example.com,P1003,Mechanical Keyboard,Accessories,West,Marketplace,Ioana Pavel,10,265.0,155.0,0.2,Online Wallet,Completed
ORD-10215,2025-06-03,C1043,client173@example.com,P1010,Headset,Electronics,Bucharest,Store,Ioana Pavel,8,195.0,105.0,0,Cash,Completed
ORD-10216,2025-11-02,C1101,client149@example.com,P1001,Laptop Stand,Accessories,West,Online,Andrei Pop,8,95.0,52.0,0.05,Online Wallet,Cancelled
ORD-10217,2025-09-26,C1100,client98@example.com,P1003,Mechanical Keyboard,Accessories,North,Marketplace,Maria Ionescu,11,265.0,155.0,0.2,Card,Returned
ORD-10218,2025-12-25,C1057,client81@example.com,P1010,Headset,Electronics,East,Online,Mihai Radu,2,195.0,105.0,0,Bank Transfer,Completed
ORD-10219,2025-09-14,C1094,client16@example.com,P1007,Office Chair,Furniture,North,Marketplace,Maria Ionescu,10,840.0,590.0,0.1,Cash,Cancelled
ORD-10220,2025-09-27,C1059,client137@example.com,P1008,Standing Desk,Furniture,South,Marketplace,Elena Stan,7,1450.0,1030.0,0.05,Cash,Completed
ORD-10221,2025-09-05,C1072,client77@example.com,P1010,Headset,Electronics,North,Store,Elena Stan,4,195.0,105.0,0,Bank Transfer,Completed
ORD-10222,2025-06-12,C1120,client71@example.com,P1008,Standing Desk,Furniture,South,Online,Ioana Pavel,8,1450.0,1030.0,0.05,Online Wallet,Returned
ORD-10223,2025-06-26,C1037,client21@example.com,P1007,Office Chair,Furniture,South,Store,Elena Stan,3,840.0,590.0,0.05,Online Wallet,Completed
ORD-10224,2025-04-14,C1090,client70@example.com,P1004,USB-C Hub,Accessories,North,Online,Ioana Pavel,9,175.0,98.0,0.05,Bank Transfer,Returned
ORD-10225,2025-01-26,C1082,client60@example.com,P1004,USB-C Hub,Accessories,Bucharest,Online,Mihai Radu,11,175.0,98.0,0.15,Cash,Completed
ORD-10226,2025-02-21,C1124,client141@example.com,P1008,,Furniture,North,Store,Mihai Radu,11,1450.0,1030.0,0,Online Wallet,Completed
ORD-10227,2025-05-28,C1008,client23@example.com,P1004,USB-C Hub,Accessories,West,Online,Ioana Pavel,6,175.0,98.0,0.05,Card,Cancelled
ORD-10228,2025-08-02,C1101,client127@example.com,P1003,Mechanical Keyboard,Accessories,North,Marketplace,Elena Stan,3,265.0,155.0,0,Card,Completed
ORD-10229,2025-06-02,C1119,client86@example.com,P1001,Laptop Stand,Accessories,South,Store,Ioana Pavel,10,95.0,52.0,0.15,Online Wallet,Completed
ORD-10230,2025-09-16,C1104,client29@example.com,P1003,Mechanical Keyboard,Accessories,South,Online,Mihai Radu,8,265.0,155.0,0.05,Cash,Completed
ORD-10231,2025-01-08,C1073,client173@example.com,P1003,Mechanical Keyboard,Accessories,North,Online,Ioana Pavel,12,265.0,155.0,0.05,Online Wallet,Completed
ORD-10232,2025-09-21,C1086,client25@example.com,P1007,Office Chair,Furniture,North,Online,Mihai Radu,6,840.0,590.0,0,Cash,Completed
ORD-10233,2025-01-04,C1058,client69@example.com,P1004,USB-C Hub,Accessories,South,Store,Ioana Pavel,5,175.0,98.0,0.1,Card,Completed
ORD-10234,2025-12-01,C1008,client171@example.com,P1005,24-inch Monitor,Electronics,Bucharest,Store,Elena Stan,6,720.0,510.0,0.2,Bank Transfer,Completed
ORD-10235,2025-12-18,C1089,client31@example.com,P1007,Office Chair,Furniture,South,Store,Ioana Pavel,9,840.0,590.0,0.2,Bank Transfer,Completed
ORD-10236,2025-03-10,C1096,client156@example.com,P1004,USB-C Hub,Accessories,South,Store,Ioana Pavel,8,175.0,98.0,0,Online Wallet,Completed
ORD-10237,2025-12-07,C1097,client153@example.com,P1009,Webcam,Electronics,Bucharest,Marketplace,Mihai Radu,4,230.0,132.0,0,Cash,Cancelled
ORD-10238,2025-10-16,C1116,client130@example.com,P1002,Wireless Mouse,Accessories,North,Marketplace,Ioana Pavel,2,85.0,44.0,0,Bank Transfer,Returned
ORD-10239,2025-06-17,C1088,client53@example.com,P1003,Mechanical Keyboard,Accessories,West,Store,Andrei Pop,9,265.0,155.0,0.1,Online Wallet,Completed
ORD-10240,2025-08-21,C1059,client145@example.com,P1001,Laptop Stand,Accessories,Bucharest,Marketplace,Mihai Radu,3,95.0,52.0,0.15,Cash,Completed
ORD-10241,2025-07-22,C1028,client149@example.com,P1001,Laptop Stand,Accessories,Bucharest,Online,Mihai Radu,5,95.0,52.0,0,Cash,Cancelled
ORD-10242,2025-10-05,C1005,client74@example.com,P1002,Wireless Mouse,Accessories,East,Online,Maria Ionescu,1,85.0,44.0,0,Online Wallet,Completed
ORD-10243,2025-07-15,C1011,client175@example.com,P1006,27-inch Monitor,Electronics,West,Online,Elena Stan,8,1090.0,790.0,0.1,Card,Completed
ORD-10244,2025-10-03,C1094,client58@example.com,P1003,Mechanical Keyboard,Accessories,Bucharest,Online,Elena Stan,7,265.0,155.0,0.15,Online Wallet,Completed
ORD-10245,2025-08-06,C1032,client118@example.com,P1009,Webcam,Electronics,South,Online,Elena Stan,9,230.0,132.0,0.1,Bank Transfer,Completed
ORD-10246,2025-01-17,C1099,client5@example.com,P1002,Wireless Mouse,Accessories,North,Online,Andrei Pop,11,85.0,44.0,0.1,Card,Returned
ORD-10247,2025-01-18,C1091,client13@example.com,P1010,Headset,Electronics,North,Marketplace,Andrei Pop,8,195.0,105.0,0.15,Online Wallet,Cancelled
ORD-10248,2025-04-30,C1018,client129@example.com,P1008,Standing Desk,Furniture,South,Online,Ioana Pavel,9,1450.0,1030.0,0,Cash,Completed
ORD-10249,2025-11-03,C1039,client37@example.com,P1010,Headset,Electronics,West,Online,Mihai Radu,11,195.0,105.0,0.05,Cash,Completed
ORD-10250,2025-02-01,C1117,client45@example.com,P1005,24-inch Monitor,Electronics,East,Marketplace,Mihai Radu,9,720.0,510.0,0.15,Card,Cancelled
ORD-10251,2025-11-26,C1041,client179@example.com,P1006,27-inch Monitor,Electronics,East,Store,Maria Ionescu,11,1090.0,790.0,0.1,Cash,Returned
ORD-10252,2025-04-05,C1109,client58@example.com,P1007,Office Chair,Furniture,South,Marketplace,Maria Ionescu,9,840.0,590.0,0.1,Online Wallet,Completed
ORD-10253,2025-10-15,C1068,client35@example.com,P1001,Laptop Stand,Accessories,East,Online,Elena Stan,7,95.0,52.0,0.1,Bank Transfer,Returned
ORD-10254,2025-11-28,C1012,client138@example.com,P1006,27-inch Monitor,Electronics,North,Online,Elena Stan,2,1090.0,790.0,0.1,Online Wallet,Completed
ORD-10255,2025-11-05,C1103,client151@example.com,P1010,Headset,Electronics,West,Online,Mihai Radu,1,195.0,105.0,0,Bank Transfer,Completed
ORD-10256,2025-06-05,C1124,client31@example.com,P1006,27-inch Monitor,Electronics,East,Online,Ioana Pavel,1,1090.0,790.0,0,Bank Transfer,Completed
ORD-10257,2025-05-03,C1049,client120@example.com,P1007,Office Chair,Furniture,West,Marketplace,Elena Stan,9,840.0,590.0,0.05,Cash,Completed
ORD-10258,2025-07-04,C1013,client121@example.com,P1005,24-inch Monitor,Electronics,South,Online,Elena Stan,9,720.0,510.0,0.1,Cash,Completed
ORD-10259,2025-01-24,C1019,client5@example.com,P1007,Office Chair,Furniture,South,Marketplace,Ioana Pavel,10,840.0,590.0,0,Online Wallet,Cancelled
ORD-10260,2025-03-20,C1049,client146@example.com,P1005,24-inch Monitor,Electronics,North,Store,Ioana Pavel,4,720.0,510.0,0.05,Cash,Completed
,2025-09-08,C1063,client118@example.com,P1005,24-inch Monitor,Electronics,North,Marketplace,Elena Stan,12,720.0,510.0,0.2,Bank Transfer,Cancelled
ORD-10262,2025-10-07,C1083,client16@example.com,P1003,Mechanical Keyboard,Accessories,West,Online,Andrei Pop,8,265.0,155.0,0,Card,Returned
ORD-10263,2025-07-31,C1009,client39@example.com,P1001,Laptop Stand,Accessories,Bucharest,Online,Ioana Pavel,3,95.0,52.0,0.2,Online Wallet,Completed
ORD-10264,2025-01-31,C1120,client158@example.com,P1006,27-inch Monitor,Electronics,East,Marketplace,Mihai Radu,10,1090.0,790.0,0.2,Card,Cancelled
ORD-10265,2025-09-30,C1003,client136@example.com,P1001,Laptop Stand,Accessories,South,Marketplace,Elena Stan,9,95.0,52.0,0.1,Card,Completed
ORD-10266,2025-12-24,C1014,client25@example.com,P1009,Webcam,Electronics,West,Online,Maria Ionescu,11,230.0,132.0,0.1,Bank Transfer,Completed
ORD-10267,2025-09-27,C1102,client102@example.com,P1010,Headset,Electronics,Bucharest,Store,Mihai Radu,5,195.0,105.0,0.05,Online Wallet,Completed
ORD-10268,2025-05-05,C1088,client21@example.com,P1010,Headset,Electronics,Bucharest,Online,Mihai Radu,12,195.0,105.0,0,Online Wallet,Completed
ORD-10269,2025-10-10,C1002,client180@example.com,P1007,Office Chair,Furniture,North,Online,Mihai Radu,8,840.0,590.0,0,Online Wallet,Cancelled
ORD-10270,2025-10-17,C1030,client55@example.com,P1006,27-inch Monitor,Electronics,West,Store,Elena Stan,2,1090.0,790.0,0.15,Card,Completed
ORD-10271,2025-12-17,C1085,client9@example.com,P1002,Wireless Mouse,Accessories,North,Store,Andrei Pop,5,85.0,44.0,0.15,Bank Transfer,Returned
ORD-10272,2025-03-15,C1039,client42@example.com,P1010,Headset,Electronics,West,Online,Ioana Pavel,12,195.0,105.0,0.1,Online Wallet,Completed
ORD-10273,2025-06-19,C1102,client177@example.com,P1009,Webcam,Electronics,Bucharest,Marketplace,Elena Stan,7,230.0,132.0,0.2,Card,Completed
ORD-10274,2025-08-12,C1078,client158@example.com,P1002,Wireless Mouse,Accessories,West,Store,Elena Stan,4,85.0,44.0,0,Card,Completed
ORD-10275,2025-08-19,C1071,client97@example.com,P1005,24-inch Monitor,Electronics,East,Online,Ioana Pavel,8,720.0,510.0,0,Online Wallet,Completed
ORD-10276,2025-11-13,C1010,client22@example.com,P1002,Wireless Mouse,Accessories,South,Online,Mihai Radu,5,85.0,44.0,0,Bank Transfer,Cancelled
ORD-10277,2025-06-12,C1001,client79@example.com,P1007,Office Chair,Furniture,East,Store,Elena Stan,6,840.0,590.0,0,Card,Completed
ORD-10278,2025-02-14,C1072,client143@example.com,P1003,Mechanical Keyboard,Accessories,West,Store,Andrei Pop,3,265.0,155.0,0.1,Card,Completed
ORD-10279,2025-07-01,C1077,client84@example.com,P1002,Wireless Mouse,Accessories,East,Online,Elena Stan,9,85.0,44.0,0,Online Wallet,Returned
ORD-10280,2025-02-13,C1074,client134@example.com,P1007,Office Chair,Furniture,North,Marketplace,Mihai Radu,12,840.0,590.0,0.15,Bank Transfer,Completed
ORD-10281,2025-05-18,C1019,customer@,P1003,Mechanical Keyboard,Accessories,North,Store,Elena Stan,5,265.0,155.0,0.05,Online Wallet,Completed
ORD-10282,2025-09-05,C1121,client64@example.com,P1005,24-inch Monitor,Electronics,East,Marketplace,Ioana Pavel,2,720.0,510.0,0.05,Bank Transfer,Completed
ORD-10283,2025-02-24,C1122,client102@example.com,P1008,Standing Desk,Furniture,South,Marketplace,Mihai Radu,3,1450.0,1030.0,0.05,Cash,Completed
ORD-10284,2025-06-21,C1018,client77@example.com,P1008,Standing Desk,Furniture,South,Marketplace,Maria Ionescu,7,1450.0,1030.0,0.2,Online Wallet,Returned
ORD-10285,2025-04-01,C1095,client178@example.com,P1006,27-inch Monitor,Electronics,East,Marketplace,Maria Ionescu,7,1090.0,790.0,0.05,Cash,Completed
ORD-10286,2025-05-24,C1120,client145@example.com,P1007,Office Chair,Furniture,North,Marketplace,Ioana Pavel,7,840.0,590.0,0.05,Bank Transfer,Completed
ORD-10287,2025-01-14,C1027,client113@example.com,P1009,Webcam,Electronics,South,Marketplace,Andrei Pop,12,230.0,132.0,0.1,Online Wallet,Cancelled
ORD-10288,2025-03-13,C1033,client169@example.com,P1008,Standing Desk,Furniture,North,Marketplace,Mihai Radu,11,1450.0,1030.0,0.05,Online Wallet,Completed
ORD-10289,2025-08-18,C1052,client137@example.com,P1002,Wireless Mouse,Accessories,West,Marketplace,Mihai Radu,10,85.0,44.0,0.1,Card,Returned
ORD-10290,2025-12-26,C1118,client22@example.com,P1006,27-inch Monitor,Electronics,Bucharest,Online,Elena Stan,9,1090.0,790.0,0.15,Bank Transfer,Cancelled
ORD-10291,2025-01-23,C1083,client103@example.com,P1010,Headset,Electronics,South,Store,Andrei Pop,10,195.0,105.0,0.2,Card,Cancelled
ORD-10292,2025-05-13,C1067,client143@example.com,P1002,Wireless Mouse,Accessories,West,Marketplace,Ioana Pavel,4,85.0,44.0,0.15,Bank Transfer,Cancelled
ORD-10293,2025-07-11,C1076,client177@example.com,P1008,Standing Desk,Furniture,West,Online,Elena Stan,7,1450.0,1030.0,0.1,Card,Cancelled
ORD-10294,2025-02-23,C1015,client37@example.com,P1008,Standing Desk,Furniture,South,Store,Elena Stan,5,1450.0,1030.0,0.1,Online Wallet,Completed
ORD-10295,2025-09-24,C1013,client113@example.com,P1004,USB-C Hub,Accessories,East,Store,Andrei Pop,8,175.0,98.0,0.05,Cash,Completed
ORD-10296,2025-12-30,C1083,client28@example.com,P1001,Laptop Stand,Accessories,North,Marketplace,Maria Ionescu,2,95.0,52.0,0,Bank Transfer,Completed
ORD-10297,2025-03-23,C1123,client119@example.com,P1009,Webcam,Electronics,North,Store,Maria Ionescu,6,230.0,132.0,0.15,Bank Transfer,Completed
ORD-10298,2025-07-22,C1114,client51@example.com,P1007,Office Chair,Furniture,East,Marketplace,Mihai Radu,1,840.0,590.0,0.2,Online Wallet,Returned
ORD-10299,2025-12-27,C1097,client17@example.com,P1001,Laptop Stand,Accessories,West,Online,Ioana Pavel,4,95.0,52.0,0,Bank Transfer,Completed
ORD-10300,2025-06-16,C1034,client172@example.com,P1006,27-inch Monitor,Electronics,East,Marketplace,Elena Stan,4,1090.0,790.0,0.1,Online Wallet,Completed
